experience_level,current_difficulty,target_reps,completed_reps,completion_rate,correct_rep_percentage,average_form_score,previous_form_score,performance_trend,sessions_completed,rpe,next_difficulty_action
ADVANCED,EASY,11,8,0.7272727272727273,0.6341908213733947,99.71340827367081,86.9185893926452,12.794818881025606,14,10,MAINTAIN
INTERMEDIATE,MEDIUM,15,14,0.9333333333333333,0.7096629086087289,94.59073105314364,63.72693820240886,30.863792850734782,19,2,INCREASE
BEGINNER,MEDIUM,11,9,0.8181818181818182,0.6206534097256557,81.83489531403626,50.943172062448255,30.891723251588004,18,6,MAINTAIN
ADVANCED,HARD,15,9,0.6,0.9980739909108589,66.66478648301504,62.98011869851368,3.6846677845013573,5,6,MAINTAIN
BEGINNER,EASY,12,11,0.9166666666666666,0.5811032510843748,55.1473648978881,70.45923023862122,-15.311865340733114,13,8,MAINTAIN
BEGINNER,MEDIUM,10,10,1.0,0.9874181618277614,66.67953735416054,51.376093101352055,15.30344425280849,48,4,INCREASE
BEGINNER,EASY,8,8,1.0,0.7981974456666199,76.99466588071188,76.45903573630511,0.5356301444067668,36,10,MAINTAIN
BEGINNER,EASY,14,8,0.5714285714285714,0.6535991905042823,57.43032023016989,71.43837746286485,-14.00805723269496,40,7,DECREASE
INTERMEDIATE,HARD,8,7,0.875,0.7635797886353624,67.73075906743217,99.23058429465215,-31.499825227219972,41,6,MAINTAIN
BEGINNER,HARD,8,8,1.0,0.9929369755414269,55.15913333064577,54.02577645951857,1.133356871127205,49,5,MAINTAIN
INTERMEDIATE,EASY,15,11,0.7333333333333333,0.7977819994576784,62.603737917996696,98.7311822613612,-36.1274443433645,9,3,MAINTAIN
ADVANCED,HARD,15,14,0.9333333333333333,0.6180355665035955,80.8734618828461,79.31258833347371,1.5608735493723884,2,6,MAINTAIN
ADVANCED,HARD,10,9,0.9,0.5796751344610351,52.067742413381076,50.465890080636136,1.60185233274494,4,5,MAINTAIN
ADVANCED,MEDIUM,14,13,0.9285714285714286,0.9774743180985952,68.34420030241428,68.928792137969,-0.5845918355547184,2,7,MAINTAIN
BEGINNER,EASY,9,9,1.0,0.8464495849766551,72.55402016763716,94.5552135328793,-22.001193365242145,26,3,MAINTAIN
ADVANCED,EASY,15,15,1.0,0.6680460537229013,99.01893993243414,91.43433850098592,7.58460143144822,4,6,INCREASE
INTERMEDIATE,MEDIUM,11,6,0.5454545454545454,0.7813379368618136,66.93895434801476,85.25248254624418,-18.31352819822942,33,10,DECREASE
INTERMEDIATE,MEDIUM,9,5,0.5555555555555556,0.6485469215891907,97.25579477571694,59.46340063071821,37.792394144998724,25,5,MAINTAIN
ADVANCED,EASY,9,5,0.5555555555555556,0.9342647590494291,64.62126488480031,75.50973530272637,-10.888470417926058,49,10,DECREASE
BEGINNER,MEDIUM,10,10,1.0,0.8050455322705152,67.85187393146872,89.88681402396294,-22.034940092494224,27,2,MAINTAIN
INTERMEDIATE,HARD,15,12,0.8,0.9903116223746308,96.59531256523812,81.60278895003802,14.9925236152001,32,2,INCREASE
ADVANCED,MEDIUM,12,11,0.9166666666666666,0.8228901100249422,84.24455880256863,58.431919543494274,25.81263925907436,46,10,MAINTAIN
BEGINNER,MEDIUM,15,13,0.8666666666666667,0.7071821692300397,53.522459380672466,62.62290618734002,-9.100446806667556,6,3,MAINTAIN
INTERMEDIATE,HARD,11,9,0.8181818181818182,0.6198152702040097,60.119319605561,56.67840125533874,3.440918350222262,39,5,MAINTAIN
ADVANCED,MEDIUM,15,12,0.8,0.7044139134877491,50.804643055047805,82.76103782197217,-31.95639476692436,42,1,MAINTAIN
ADVANCED,EASY,8,6,0.75,0.986593550913802,50.0072677434186,83.22675148321929,-33.21948373980069,48,5,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.812687385943627,54.03258780879734,59.01135650436447,-4.978768695567133,26,2,MAINTAIN
ADVANCED,HARD,10,10,1.0,0.6095424065816621,98.65802279667639,53.72032149892337,44.93770129775302,31,2,INCREASE
BEGINNER,MEDIUM,10,8,0.8,0.9124412492762941,97.16811295801838,77.62753795598586,19.540575002032526,27,7,INCREASE
BEGINNER,HARD,12,12,1.0,0.7548992217479747,81.00735130908045,94.39565210569955,-13.388300796619106,1,5,MAINTAIN
INTERMEDIATE,HARD,10,9,0.9,0.5491989888176423,92.19140870709552,96.11744717954929,-3.9260384724537687,2,2,MAINTAIN
INTERMEDIATE,EASY,12,8,0.6666666666666666,0.5657798207324445,84.54174690590983,77.65851318196945,6.8832337239403785,17,1,MAINTAIN
ADVANCED,MEDIUM,15,13,0.8666666666666667,0.6384921017486593,60.529524287361156,73.55279975017592,-13.023275462814766,18,7,MAINTAIN
INTERMEDIATE,MEDIUM,10,8,0.8,0.9229457693447822,85.96379315098054,94.85650114925133,-8.892707998270794,14,10,MAINTAIN
BEGINNER,MEDIUM,9,7,0.7777777777777778,0.5507889209080157,71.12883904004502,85.03600840794269,-13.907169367897666,21,7,MAINTAIN
BEGINNER,EASY,13,12,0.9230769230769231,0.5544047936856387,79.60769021349431,76.61614247117336,2.9915477423209467,25,4,MAINTAIN
ADVANCED,HARD,8,5,0.625,0.6781130764427503,67.53174904510952,69.40035843379624,-1.8686093886867212,19,5,MAINTAIN
ADVANCED,HARD,13,11,0.8461538461538461,0.9785733528127656,74.64929175820136,52.78670645384569,21.86258530435567,49,10,MAINTAIN
INTERMEDIATE,EASY,8,7,0.875,0.7815985469848525,66.8407993821063,83.95716884135891,-17.11636945925261,23,4,MAINTAIN
ADVANCED,EASY,12,10,0.8333333333333334,0.9018927788211186,74.8698939844598,60.94413854125329,13.925755443206505,9,4,INCREASE
BEGINNER,EASY,13,14,1.0,0.7710478077847515,70.35233271509968,96.81055878911306,-26.458226074013382,17,6,MAINTAIN
ADVANCED,MEDIUM,8,7,0.875,0.6049702812547126,97.12604305734986,56.01096903742007,41.11507401992979,40,9,MAINTAIN
BEGINNER,MEDIUM,11,7,0.6363636363636364,0.9808166165263024,99.592100748616,52.771072968956815,46.82102777965919,47,3,INCREASE
ADVANCED,EASY,10,7,0.7,0.8029605721198744,85.40472207401587,79.69279200846353,5.7119300655523375,21,2,MAINTAIN
INTERMEDIATE,HARD,15,15,1.0,0.8028869757304551,75.71895209631927,73.62599144162414,2.0929606546951334,25,8,MAINTAIN
ADVANCED,MEDIUM,11,11,1.0,0.8137985890137112,54.29308531448895,89.76978936825712,-35.476704053768174,34,9,MAINTAIN
INTERMEDIATE,EASY,8,6,0.75,0.6998015135795466,70.52519778875546,91.33862027766617,-20.813422488910703,1,2,MAINTAIN
ADVANCED,HARD,12,10,0.8333333333333334,0.7173615588335689,75.61337834525925,94.59014643080539,-18.97676808554614,24,1,MAINTAIN
BEGINNER,MEDIUM,15,12,0.8,0.7331488688290317,65.98368180978419,64.23240835031328,1.7512734594709087,27,5,MAINTAIN
BEGINNER,EASY,13,8,0.6153846153846154,0.5878668873336872,57.341950774305836,67.47532952117815,-10.133378746872317,47,4,MAINTAIN
BEGINNER,MEDIUM,10,7,0.7,0.9691437384689656,53.28773499905785,86.72914397804826,-33.44140897899041,35,8,MAINTAIN
BEGINNER,HARD,12,8,0.6666666666666666,0.8672529330933173,63.756699705164635,78.7034312938763,-14.946731588711671,45,7,MAINTAIN
INTERMEDIATE,EASY,13,7,0.5384615384615384,0.7700475854563907,51.14281642859307,77.2417163067789,-26.098899878185826,10,8,DECREASE
INTERMEDIATE,EASY,15,14,0.9333333333333333,0.9795956608669514,65.01018900632262,70.94108980302394,-5.930900796701323,5,3,MAINTAIN
INTERMEDIATE,MEDIUM,12,6,0.5,0.6759631821346825,93.54069451672518,54.668784295324606,38.871910221400576,5,10,MAINTAIN
BEGINNER,HARD,9,7,0.7777777777777778,0.8951685663534075,58.61529737829342,96.14155369038885,-37.52625631209543,9,5,MAINTAIN
ADVANCED,MEDIUM,15,12,0.8,0.7315053626199248,52.88854344960896,88.36069572471094,-35.472152275101976,8,6,MAINTAIN
INTERMEDIATE,MEDIUM,15,10,0.6666666666666666,0.635461444374518,75.40469351179871,81.3206063035027,-5.915912791703988,12,7,MAINTAIN
ADVANCED,MEDIUM,12,8,0.6666666666666666,0.9173470209213799,63.94207646349257,84.7343858886339,-20.792309425141326,26,1,MAINTAIN
INTERMEDIATE,MEDIUM,12,9,0.75,0.8416120694225777,54.909004250544555,92.67675740561995,-37.7677531550754,3,6,MAINTAIN
ADVANCED,HARD,8,6,0.75,0.697636756877805,53.18996640172061,94.97554241994538,-41.78557601822477,32,6,MAINTAIN
INTERMEDIATE,EASY,12,10,0.8333333333333334,0.8550105017419899,60.3771163583698,77.35045990877035,-16.97334355040055,50,9,MAINTAIN
ADVANCED,EASY,13,9,0.6923076923076923,0.7086644331664753,81.33753367135236,88.31302989592592,-6.975496224573561,42,8,MAINTAIN
BEGINNER,MEDIUM,14,10,0.7142857142857143,0.88787624093895,90.9825712498564,88.62980968482802,2.3527615650283877,18,10,MAINTAIN
ADVANCED,EASY,13,13,1.0,0.7872112554233246,66.76167849138548,83.02721512142685,-16.265536630041368,49,1,MAINTAIN
ADVANCED,MEDIUM,12,7,0.5833333333333334,0.7513028596590087,84.2549171140509,72.81080120041423,11.444115913636665,33,10,MAINTAIN
BEGINNER,EASY,8,8,1.0,0.6072238151469986,84.0182727854866,80.8931672584628,3.1251055270238055,10,2,INCREASE
INTERMEDIATE,HARD,15,13,0.8666666666666667,0.6333190802900042,52.8453657416768,99.32386570215388,-46.47849996047708,16,10,DECREASE
BEGINNER,EASY,10,10,1.0,0.8051623066356852,79.7605356897977,70.61853004060511,9.142005649192598,36,8,MAINTAIN
BEGINNER,MEDIUM,14,13,0.9285714285714286,0.7761460138981273,80.64175978954604,57.930587699614534,22.71117208993151,18,2,INCREASE
ADVANCED,MEDIUM,15,12,0.8,0.6052421915844832,75.39707923393345,75.852174959613,-0.4550957256795414,21,8,MAINTAIN
ADVANCED,HARD,13,10,0.7692307692307693,0.7831051005218919,57.46419290952278,75.87846972846671,-18.414276818943932,44,6,MAINTAIN
INTERMEDIATE,EASY,11,7,0.6363636363636364,0.6394944415393253,65.17665900053386,53.98429855043205,11.192360450101809,50,10,MAINTAIN
INTERMEDIATE,MEDIUM,11,6,0.5454545454545454,0.6115644545051441,52.68896003756808,61.23127366647107,-8.542313628902988,38,10,DECREASE
INTERMEDIATE,EASY,14,8,0.5714285714285714,0.5740393443556899,62.68820978532066,53.25101150585743,9.437198279463232,28,10,DECREASE
ADVANCED,EASY,11,10,0.9090909090909091,0.9714225752090146,83.80100937108074,84.69474281631501,-0.8937334452342753,27,9,MAINTAIN
ADVANCED,MEDIUM,11,7,0.6363636363636364,0.9597921881934557,90.95656172516203,78.43038421249823,12.526177512663807,8,5,MAINTAIN
INTERMEDIATE,EASY,13,10,0.7692307692307693,0.5261339125677253,70.80008494084859,61.38072225543006,9.419362685418534,29,4,MAINTAIN
ADVANCED,EASY,14,11,0.7857142857142857,0.9786028979854189,51.51073689760528,65.09030199739125,-13.579565099785974,17,6,MAINTAIN
INTERMEDIATE,HARD,11,11,1.0,0.8560260646854851,69.04951756667478,62.5263640069501,6.523153559724683,30,3,INCREASE
BEGINNER,EASY,15,10,0.6666666666666666,0.5956309017441815,77.69702445238413,67.15958639450999,10.537438057874141,23,6,MAINTAIN
INTERMEDIATE,MEDIUM,9,9,1.0,0.6070803600069727,73.41836672986929,64.73024977317468,8.688116956694614,20,9,MAINTAIN
ADVANCED,MEDIUM,15,10,0.6666666666666666,0.55688346521298,80.64960377380535,60.40899443759085,20.240609336214504,25,1,MAINTAIN
INTERMEDIATE,HARD,13,13,1.0,0.6124959640586279,83.28868738761885,56.37361593272489,26.915071454893962,16,7,MAINTAIN
ADVANCED,MEDIUM,15,14,0.9333333333333333,0.7665127971419377,79.62739125810243,53.58638568751648,26.041005570585952,29,4,INCREASE
ADVANCED,MEDIUM,9,8,0.8888888888888888,0.7265522597771945,66.07741495653667,81.5984175293988,-15.52100257286213,25,5,MAINTAIN
INTERMEDIATE,EASY,9,5,0.5555555555555556,0.5868518813889023,80.52764942044746,98.94096447054635,-18.413315050098888,36,5,MAINTAIN
INTERMEDIATE,HARD,12,7,0.5833333333333334,0.7877810382177424,69.09907753502752,68.89418917490055,0.2048883601269722,22,6,MAINTAIN
BEGINNER,MEDIUM,15,15,1.0,0.9649234452516389,72.73643498575153,84.13064951545616,-11.394214529704627,1,9,MAINTAIN
ADVANCED,HARD,9,7,0.7777777777777778,0.6637074004868366,61.9535890037308,64.99086541403675,-3.0372764103059495,11,1,MAINTAIN
BEGINNER,EASY,14,11,0.7857142857142857,0.8179895789023541,98.155547991653,58.17106064278455,39.98448734886844,16,4,INCREASE
ADVANCED,HARD,15,14,0.9333333333333333,0.506390358719392,58.17425168056375,74.78238281856152,-16.608131137997766,50,6,MAINTAIN
BEGINNER,EASY,10,8,0.8,0.9773765035552753,89.53960100866362,65.69864398088639,23.840957027777236,30,1,INCREASE
INTERMEDIATE,EASY,8,8,1.0,0.8574751953470997,51.14177801718831,80.56948133794702,-29.427703320758717,40,7,MAINTAIN
BEGINNER,MEDIUM,14,13,0.9285714285714286,0.5120143635313603,79.07106701260676,71.08814979002616,7.982917222580596,48,8,MAINTAIN
INTERMEDIATE,MEDIUM,8,6,0.75,0.6453999485481197,57.87279488069096,53.87799257621317,3.994802304477794,20,10,MAINTAIN
ADVANCED,EASY,9,7,0.7777777777777778,0.7327369278588529,78.789720622392,79.52247015978884,-0.7327495373968418,28,1,MAINTAIN
ADVANCED,EASY,11,11,1.0,0.846176362202796,66.14798486819294,73.66269424365176,-7.514709375458821,14,8,MAINTAIN
ADVANCED,MEDIUM,8,4,0.5,0.7000279809292427,75.69317132182212,50.83537825027755,24.85779307154457,4,2,MAINTAIN
INTERMEDIATE,EASY,15,16,1.0,0.7561188703321096,54.13619748821351,66.67322601027479,-12.537028522061277,36,4,MAINTAIN
INTERMEDIATE,MEDIUM,10,8,0.8,0.9758859996773472,63.324796910585555,86.7479309599805,-23.42313404939494,46,2,MAINTAIN
BEGINNER,EASY,11,6,0.5454545454545454,0.7509466641373532,51.17856554146622,76.43042926544898,-25.25186372398276,2,8,DECREASE
BEGINNER,HARD,10,10,1.0,0.5049942773207641,52.07179328499033,87.12834280215756,-35.056549517167234,33,3,MAINTAIN
INTERMEDIATE,HARD,11,9,0.8181818181818182,0.6205989162382697,85.51082636306968,83.39388817005042,2.1169381930192657,46,2,MAINTAIN
INTERMEDIATE,HARD,11,12,1.0,0.8937796607083337,54.50217562195593,53.087268443343504,1.4149071786124239,36,4,MAINTAIN
BEGINNER,HARD,10,9,0.9,0.5537959880195814,96.66570924405954,89.40318383114027,7.262525412919274,1,2,INCREASE
BEGINNER,EASY,14,15,1.0,0.5062384378585756,57.796992819279886,98.4942758392342,-40.69728301995432,32,2,MAINTAIN
BEGINNER,EASY,14,9,0.6428571428571429,0.8490656280568389,59.90317357442579,99.30819231989553,-39.40501874546973,15,9,DECREASE
INTERMEDIATE,EASY,13,9,0.6923076923076923,0.8269947603566962,55.09336293661757,86.71782563902397,-31.624462702406404,48,8,DECREASE
BEGINNER,EASY,14,13,0.9285714285714286,0.5677422012022397,51.957778668303504,99.37869048350086,-47.42091181519736,40,9,DECREASE
INTERMEDIATE,HARD,8,4,0.5,0.983271709807174,78.6755528286891,66.06251038366645,12.613042445022657,45,7,MAINTAIN
ADVANCED,EASY,9,9,1.0,0.623938573998134,59.69876386275189,99.2110913633584,-39.51232750060652,37,6,MAINTAIN
INTERMEDIATE,EASY,10,7,0.7,0.5432218429332256,69.72720172629174,95.89572262346255,-26.168520897170808,30,10,DECREASE
ADVANCED,HARD,11,9,0.8181818181818182,0.9427744152415063,75.00424862993896,55.45411766220125,19.550130967737708,49,3,INCREASE
BEGINNER,HARD,11,11,1.0,0.942174123699382,85.1192698619092,87.25886246305345,-2.139592601144244,49,4,INCREASE
ADVANCED,MEDIUM,15,14,0.9333333333333333,0.5681394239921095,83.2494896360582,99.65781147637367,-16.408321840315466,33,2,MAINTAIN
ADVANCED,HARD,9,7,0.7777777777777778,0.7295847000242432,71.86878866578942,98.19593842000556,-26.327149754216137,46,4,MAINTAIN
BEGINNER,EASY,13,12,0.9230769230769231,0.9074576609553999,71.1776496164631,88.70397372542664,-17.526324108963536,34,10,MAINTAIN
BEGINNER,EASY,10,6,0.6,0.7791172032007956,71.5396910853347,70.37613673852552,1.1635543468091782,8,9,MAINTAIN
BEGINNER,MEDIUM,10,7,0.7,0.7394941393409888,77.32307425825275,93.91957877968619,-16.596504521433445,13,3,MAINTAIN
ADVANCED,EASY,8,6,0.75,0.7421685793000069,79.04396369901289,67.65807206334016,11.385891635672735,14,9,MAINTAIN
ADVANCED,HARD,14,12,0.8571428571428571,0.7526985535718782,96.93554300432912,57.31082404173621,39.62471896259291,44,6,INCREASE
ADVANCED,EASY,13,10,0.7692307692307693,0.626230909760656,71.68164002047918,63.74931565835183,7.932324362127346,12,1,MAINTAIN
INTERMEDIATE,MEDIUM,14,12,0.8571428571428571,0.8779813191908079,94.27390058386783,72.96883996253649,21.305060621331336,48,7,INCREASE
INTERMEDIATE,HARD,13,10,0.7692307692307693,0.5190399900202033,77.99841115858871,57.52614971175535,20.472261446833357,47,1,MAINTAIN
BEGINNER,EASY,15,12,0.8,0.9793708705869115,58.07539313061539,83.83957347020798,-25.764180339592592,6,3,MAINTAIN
BEGINNER,HARD,15,9,0.6,0.8138051887735072,82.02351981159322,51.49182240372966,30.53169740786356,40,10,MAINTAIN
ADVANCED,EASY,14,14,1.0,0.7598773457255592,88.45193180813642,84.71601777378771,3.73591403434871,45,8,MAINTAIN
ADVANCED,EASY,8,4,0.5,0.7284271684105268,99.53562704293168,97.0133812301581,2.5222458127735763,15,1,MAINTAIN
INTERMEDIATE,EASY,14,10,0.7142857142857143,0.5446297608642672,55.66216751793948,66.691182116446,-11.02901459850652,42,2,MAINTAIN
INTERMEDIATE,HARD,11,11,1.0,0.5072207346088196,53.378929744579544,67.20490991533428,-13.82598017075474,31,7,MAINTAIN
INTERMEDIATE,MEDIUM,8,6,0.75,0.5914126159971106,62.77347175180928,76.56896966137279,-13.795497909563508,40,2,MAINTAIN
ADVANCED,HARD,13,10,0.7692307692307693,0.7034129560864899,54.62505731022216,89.44504156388037,-34.819984253658205,16,9,DECREASE
INTERMEDIATE,MEDIUM,12,12,1.0,0.7241015547368259,95.70055547939087,84.3753782101616,11.325177269229272,40,8,MAINTAIN
ADVANCED,EASY,13,13,1.0,0.8241464565431452,77.76809081079493,98.61316330932638,-20.84507249853145,15,2,MAINTAIN
INTERMEDIATE,EASY,14,12,0.8571428571428571,0.889900323019355,79.41390380299968,79.24318968642021,0.17071411657947522,9,1,INCREASE
BEGINNER,HARD,10,9,0.9,0.8133520746593086,61.088956762967754,68.60001861646406,-7.511061853496301,4,5,MAINTAIN
INTERMEDIATE,HARD,14,8,0.5714285714285714,0.6695067417349487,61.67101221345563,59.99140351442905,1.6796086990265806,27,8,DECREASE
BEGINNER,HARD,10,7,0.7,0.6385147477465613,85.09547352551394,54.34795974102911,30.74751378448483,43,2,MAINTAIN
INTERMEDIATE,HARD,9,7,0.7777777777777778,0.6863169023820184,69.61196082805813,93.48024808548408,-23.868287257425948,5,7,MAINTAIN
INTERMEDIATE,MEDIUM,8,6,0.75,0.6366572205015902,70.66839788096267,83.2139113847604,-12.545513503797721,1,3,MAINTAIN
INTERMEDIATE,EASY,12,6,0.5,0.9208343570152552,53.98997621935667,99.8227888226872,-45.83281260333053,46,1,MAINTAIN
ADVANCED,EASY,13,8,0.6153846153846154,0.9358022713240104,83.50134122453966,59.89584433941275,23.60549688512691,6,2,INCREASE
ADVANCED,HARD,8,6,0.75,0.9398078311222025,68.78521919742384,65.25871070472168,3.5265084927021633,5,7,MAINTAIN
ADVANCED,EASY,13,10,0.7692307692307693,0.5769184043114444,99.81554610580125,56.99278007604029,42.822766029760956,44,7,MAINTAIN
INTERMEDIATE,HARD,11,6,0.5454545454545454,0.8423174631276586,71.45806995878077,58.31788248405152,13.140187474729245,33,8,MAINTAIN
BEGINNER,EASY,10,10,1.0,0.7598092832207186,67.70629209276997,97.14839874255594,-29.44210664978597,35,8,MAINTAIN
INTERMEDIATE,HARD,13,9,0.6923076923076923,0.76503761893704,59.20288562256751,84.46712031004859,-25.26423468748108,32,8,DECREASE
INTERMEDIATE,HARD,14,8,0.5714285714285714,0.5283488778913884,75.17973672752821,76.77709259281679,-1.597355865288577,4,9,DECREASE
BEGINNER,MEDIUM,10,10,1.0,0.6711301760835114,72.37041454041541,94.84307853378891,-22.4726639933735,26,4,MAINTAIN
BEGINNER,MEDIUM,15,11,0.7333333333333333,0.9973227318257538,82.31382184869594,93.78074314582,-11.46692129712406,21,4,MAINTAIN
BEGINNER,MEDIUM,13,11,0.8461538461538461,0.7179935517570164,92.60318192027147,65.25020091635567,27.3529810039158,35,6,MAINTAIN
ADVANCED,MEDIUM,13,11,0.8461538461538461,0.7727578173562492,80.36347234557533,51.25411621223399,29.109356133341343,17,9,MAINTAIN
INTERMEDIATE,EASY,13,14,1.0,0.7375345862535991,59.45958764269132,71.90176470961222,-12.442177066920905,23,6,MAINTAIN
INTERMEDIATE,HARD,15,8,0.5333333333333333,0.5682525663354057,94.19210394808391,79.24009106469882,14.952012883385095,38,9,MAINTAIN
ADVANCED,MEDIUM,9,7,0.7777777777777778,0.5905353160703792,78.14830141337055,77.36558935422154,0.7827120591490058,20,7,MAINTAIN
BEGINNER,MEDIUM,13,7,0.5384615384615384,0.617066075303319,81.14474037469962,85.05500552200103,-3.910265147301402,22,4,MAINTAIN
ADVANCED,MEDIUM,14,14,1.0,0.5252290329734677,99.24115714795326,77.46018928913233,21.78096785882093,49,2,INCREASE
BEGINNER,EASY,9,8,0.8888888888888888,0.8170726726701039,58.157183342702766,74.55782681545935,-16.400643472756585,8,2,MAINTAIN
BEGINNER,EASY,8,8,1.0,0.6329723886866802,76.65751331066679,59.03950114182905,17.618012168837737,28,1,INCREASE
ADVANCED,EASY,12,7,0.5833333333333334,0.766216082984569,67.98779512656412,50.27406726639545,17.713727860168675,47,10,MAINTAIN
BEGINNER,HARD,12,12,1.0,0.5343467562881941,66.74490128743037,88.61740505398592,-21.872503766555553,3,9,MAINTAIN
ADVANCED,HARD,8,7,0.875,0.9883417440130646,53.357243840679544,78.17076350138325,-24.813519660703705,16,6,MAINTAIN
BEGINNER,EASY,13,9,0.6923076923076923,0.9005535611826688,67.89834309148334,90.73969751545745,-22.84135442397411,24,2,MAINTAIN
BEGINNER,HARD,14,11,0.7857142857142857,0.7809775484139168,84.26149540470789,91.50063789879222,-7.239142494084334,32,9,MAINTAIN
ADVANCED,MEDIUM,14,10,0.7142857142857143,0.851097629807241,61.536802069042594,66.08335539041522,-4.5465533213726275,16,10,MAINTAIN
ADVANCED,MEDIUM,14,10,0.7142857142857143,0.5889620611162266,88.94836742422805,95.88179214593953,-6.933424721711475,48,1,MAINTAIN
BEGINNER,MEDIUM,11,7,0.6363636363636364,0.9417012679542538,63.823714862851766,64.01640369242534,-0.19268882957357647,4,1,MAINTAIN
BEGINNER,MEDIUM,13,10,0.7692307692307693,0.947274938284465,68.20421313177886,81.08980608180084,-12.885592950021987,31,6,MAINTAIN
